kernel,source,source_token,pipeline_status,linalg_ops,residual_loops,current_match,current_match_scope,remaining_linalg_after_match,remaining_loops_after_match,semantic_family,candidate_library,candidate_api,availability,coverage_scope,rationale,evidence_url,implementation_form,current_implementation_class,current_implementation_detail,counts_as_library_reuse,local_backend_status,compiler_gap
aten_unfolded2d_copy_cpu,aten/src/ATen/native/cpu/Unfold2d.cpp,unfolded2d_copy_kernel,pass,1,0,cutensorPermute_f32_r5_tensor,COMPLETE_REWRITE_CANDIDATE,0,0,patch_extract_scatter,cuDNN,Convolution graph operation,PARTIAL_API,containing_operation,cuDNN implements convolution but does not expose im2col/col2im as its public result,https://docs.nvidia.com/deeplearning/cudnn/latest/operations/operations.html,PARTIAL_STAGES,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,GENERAL_GRAPH_BACKEND_ABSENT,ALREADY_FOUND
aten_uniform_cpu,aten/src/ATen/native/cpu/DistributionKernels.cpp,uniform_kernel,pass,1,0,cudnnPointwiseGraph_f32,COMPLETE_REWRITE_CANDIDATE,0,0,random_generation,cuRAND,host/device generation APIs,FULL_FIXED_API,whole,"cuRAND directly provides uniform, normal, log-normal, Poisson, and Sobol generation",https://docs.nvidia.com/cuda/curand/index.html,SINGLE_FIXED_CALL,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,API_BACKEND_ABSENT,ALREADY_FOUND
aten_unique_bool_cpu,aten/src/ATen/native/Unique.cpp,unique_cpu_bool_template,pass,0,1,,NONE,0,1,ordering_selection,CUB,DeviceRadixSort/MergeSort/TopK/Select/RunLengthEncode,FULL_GENERIC_API,whole,CUB provides device-wide ordering and selection primitives,https://nvidia.github.io/cccl/cub/api/device.html,SINGLE_CONFIGURED_PRIMITIVE,NO_IMPLEMENTATION,no emitted launch,no,API_BACKEND_ABSENT,RAISING_BLOCKS_WHOLE_OP_RECOGNITION
aten_unique_consecutive_cpu,aten/src/ATen/native/Unique.cpp,unique_consecutive_cpu_template,pass,0,1,,NONE,0,1,ordering_selection,CUB,DeviceRadixSort/MergeSort/TopK/Select/RunLengthEncode,FULL_GENERIC_API,whole,CUB provides device-wide ordering and selection primitives,https://nvidia.github.io/cccl/cub/api/device.html,SINGLE_CONFIGURED_PRIMITIVE,NO_IMPLEMENTATION,no emitted launch,no,API_BACKEND_ABSENT,RAISING_BLOCKS_WHOLE_OP_RECOGNITION
aten_unique_dim_impl_cpu,aten/src/ATen/native/Unique.cpp,_unique_dim_cpu_impl,pass,3,1,,NONE,1,1,ordering_selection,CUB,DeviceRadixSort/MergeSort/TopK/Select/RunLengthEncode,FULL_GENERIC_API,whole,CUB provides device-wide ordering and selection primitives,https://nvidia.github.io/cccl/cub/api/device.html,SINGLE_CONFIGURED_PRIMITIVE,NO_IMPLEMENTATION,no emitted launch,no,API_BACKEND_ABSENT,RAISING_BLOCKS_WHOLE_OP_RECOGNITION
aten_unique_dim_template_cpu,aten/src/ATen/native/Unique.cpp,_unique_dim_cpu_template,pass,3,1,,NONE,1,1,ordering_selection,CUB,DeviceRadixSort/MergeSort/TopK/Select/RunLengthEncode,FULL_GENERIC_API,whole,CUB provides device-wide ordering and selection primitives,https://nvidia.github.io/cccl/cub/api/device.html,SINGLE_CONFIGURED_PRIMITIVE,NO_IMPLEMENTATION,no emitted launch,no,API_BACKEND_ABSENT,RAISING_BLOCKS_WHOLE_OP_RECOGNITION
aten_unique_sorted_cpu,aten/src/ATen/native/Unique.cpp,unique_cpu_sorted_template,pass,0,3,,NONE,0,3,ordering_selection,CUB,DeviceRadixSort/MergeSort/TopK/Select/RunLengthEncode,FULL_GENERIC_API,whole,CUB provides device-wide ordering and selection primitives,https://nvidia.github.io/cccl/cub/api/device.html,SINGLE_CONFIGURED_PRIMITIVE,NO_IMPLEMENTATION,no emitted launch,no,API_BACKEND_ABSENT,RAISING_BLOCKS_WHOLE_OP_RECOGNITION
aten_unpack_pivots_cpu,aten/src/ATen/native/BatchLinearAlgebraKernel.cpp,unpack_pivots_cpu_kernel,pass,1,1,,NONE,1,1,matrix_factorization,cuSOLVER,cuSolverDN dense LAPACK APIs,PARTIAL_API,stage,cuSOLVER covers the factorization/solve; helper-only fixtures need composition,https://docs.nvidia.com/cuda/cusolver/contents.html,PARTIAL_STAGES,NO_IMPLEMENTATION,no emitted launch,no,API_BACKEND_ABSENT,RAISING_BLOCKS_WHOLE_OP_RECOGNITION
aten_unsafe_index_cpu,aten/src/ATen/native/TensorAdvancedIndexing.cpp,_unsafe_index,pass,1,0,,NONE,1,0,indexed_data_movement,CUB,DeviceSelect/sort building blocks,PARTIAL_API,selection_or_sort_stage,CUB does not expose a complete arbitrary gather/scatter tensor call,https://nvidia.github.io/cccl/cub/api/device.html,PARTIAL_STAGES,NO_IMPLEMENTATION,no emitted launch,no,API_BACKEND_ABSENT,COMPOSITION_REQUIRED_NOT_MATCHER_ONLY
aten_upper_bound_cpu,aten/src/ATen/native/Bucketization.cpp,cus_upper_bound,pass,0,2,,NONE,0,2,search,CUB,DeviceRadixSort building block,PARTIAL_API,sort_stage,CUB has ordering primitives but no direct vectorized binary-search call,https://nvidia.github.io/cccl/cub/api/device.html,PARTIAL_STAGES,NO_IMPLEMENTATION,no emitted launch,no,API_BACKEND_ABSENT,RAISING_BLOCKS_WHOLE_OP_RECOGNITION
aten_upsample_bicubic2d_aa_backward_cpu,aten/src/ATen/native/cpu/UpSampleKernel.cpp,upsample_bicubic2d_aa_backward_kernel_impl,pass,3,3,memset_zero_1D_f32,PARTIAL_STAGE_ONLY,2,3,resampling,,conventional Linalg/GPU lowering,NO_DIRECT_LIBRARY_API,none,installed cuDNN does not support nearest upsampling or general 1D/3D interpolation; coordinate/backward semantics lack a defensible fixed call,,NONE,CUDA_RUNTIME_PRIMITIVE,CUDA copy or memset runtime primitive,yes,NO_TENSOR_LIBRARY_API,PARTIAL_MATCH_ONLY_RESIDUAL_IR_REMAINS
aten_upsample_bicubic2d_aa_cpu,aten/src/ATen/native/cpu/UpSampleKernel.cpp,upsample_bicubic2d_aa_kernel_impl,pass,2,3,,NONE,2,3,resampling,NPP,nppiResize,PARTIAL_API,compatible_2d_forward_subset,NPP may cover compatible 2D forward ROI/layout/interpolation cases; it does not provide ATen's general backward operation,https://docs.nvidia.com/cuda/npp/index.html,PARTIAL_STAGES,NO_IMPLEMENTATION,no emitted launch,no,API_BACKEND_ABSENT,RAISING_BLOCKS_WHOLE_OP_RECOGNITION
aten_upsample_bicubic2d_backward_cpu,aten/src/ATen/native/UpSampleBicubic2d.cpp,upsample_bicubic2d_backward_out_frame,pass,1,2,memset_zero_1D_f32,PARTIAL_STAGE_ONLY,0,2,resampling,,conventional Linalg/GPU lowering,NO_DIRECT_LIBRARY_API,none,installed cuDNN does not support nearest upsampling or general 1D/3D interpolation; coordinate/backward semantics lack a defensible fixed call,,NONE,CUDA_RUNTIME_PRIMITIVE,CUDA copy or memset runtime primitive,yes,NO_TENSOR_LIBRARY_API,PARTIAL_MATCH_ONLY_RESIDUAL_IR_REMAINS
aten_upsample_bicubic2d_cpu,aten/src/ATen/native/cpu/UpSampleKernel.cpp,upsample_bicubic2d_kernel_impl,pass,0,5,,NONE,0,5,resampling,NPP,nppiResize,PARTIAL_API,compatible_2d_forward_subset,NPP may cover compatible 2D forward ROI/layout/interpolation cases; it does not provide ATen's general backward operation,https://docs.nvidia.com/cuda/npp/index.html,PARTIAL_STAGES,NO_IMPLEMENTATION,no emitted launch,no,API_BACKEND_ABSENT,RAISING_BLOCKS_WHOLE_OP_RECOGNITION
aten_upsample_bilinear2d,aten/src/ATen/native/UpSampleBilinear2d.cpp,upsample_bilinear2d,pass,1,0,cudnnBilinearUpsample2x_f32_r4,COMPLETE_REWRITE_CANDIDATE,0,0,resampling,cuDNN Resample,ResampleFwd,FULL_FIXED_API,whole,"fixture is exactly cuDNN's supported FP32 2x bilinear, half-pixel, edge-clamped subset",https://docs.nvidia.com/deeplearning/cudnn/latest/operations/Resampling.html,SINGLE_FIXED_CALL,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,SELECTED_WRAPPERS_PRESENT,ALREADY_FOUND
aten_upsample_bilinear2d_aa_backward_cpu,aten/src/ATen/native/cpu/UpSampleKernel.cpp,upsample_bilinear2d_aa_backward_kernel_impl,pass,3,3,memset_zero_1D_f32,PARTIAL_STAGE_ONLY,2,3,resampling,,conventional Linalg/GPU lowering,NO_DIRECT_LIBRARY_API,none,installed cuDNN does not support nearest upsampling or general 1D/3D interpolation; coordinate/backward semantics lack a defensible fixed call,,NONE,CUDA_RUNTIME_PRIMITIVE,CUDA copy or memset runtime primitive,yes,NO_TENSOR_LIBRARY_API,PARTIAL_MATCH_ONLY_RESIDUAL_IR_REMAINS
aten_upsample_bilinear2d_aa_cpu,aten/src/ATen/native/cpu/UpSampleKernel.cpp,upsample_bilinear2d_aa_kernel_impl,pass,2,3,,NONE,2,3,resampling,,conventional Linalg/GPU lowering,NO_DIRECT_LIBRARY_API,none,installed cuDNN does not support nearest upsampling or general 1D/3D interpolation; coordinate/backward semantics lack a defensible fixed call,,NONE,NO_IMPLEMENTATION,no emitted launch,no,NO_TENSOR_LIBRARY_API,RAISING_BLOCKS_WHOLE_OP_RECOGNITION
aten_upsample_bilinear2d_backward_cpu,aten/src/ATen/native/cpu/UpSampleMoreKernel.cpp,upsample_bilinear2d_backward_kernel_impl,pass,1,3,memset_zero_1D_f32,PARTIAL_STAGE_ONLY,0,3,resampling,cuDNN Resample,ResampleFwd/ResampleBwd,PARTIAL_API,exact_2x_subset,"cuDNN bilinear upsampling requires FP32, 2x spatial output, half-pixel coordinates, edge padding, and NHWC-compatible layout",https://docs.nvidia.com/deeplearning/cudnn/latest/operations/Resampling.html,PARTIAL_STAGES,CUDA_RUNTIME_PRIMITIVE,CUDA copy or memset runtime primitive,yes,API_BACKEND_ABSENT,PARTIAL_MATCH_ONLY_RESIDUAL_IR_REMAINS
aten_upsample_bilinear2d_cpu,aten/src/ATen/native/cpu/UpSampleKernel.cpp,upsample_bilinear2d_kernel_impl,pass,1,0,,NONE,1,0,resampling,cuDNN Resample,ResampleFwd/ResampleBwd,PARTIAL_API,exact_2x_subset,"cuDNN bilinear upsampling requires FP32, 2x spatial output, half-pixel coordinates, edge padding, and NHWC-compatible layout",https://docs.nvidia.com/deeplearning/cudnn/latest/operations/Resampling.html,PARTIAL_STAGES,NO_IMPLEMENTATION,no emitted launch,no,API_BACKEND_ABSENT,COMPOSITION_REQUIRED_NOT_MATCHER_ONLY
aten_upsample_lanczos2d_aa_backward_cpu,aten/src/ATen/native/cpu/UpSampleKernel.cpp,upsample_lanczos2d_aa_backward_kernel_impl,pass,3,3,memset_zero_1D_f32,PARTIAL_STAGE_ONLY,2,3,resampling,,conventional Linalg/GPU lowering,NO_DIRECT_LIBRARY_API,none,installed cuDNN does not support nearest upsampling or general 1D/3D interpolation; coordinate/backward semantics lack a defensible fixed call,,NONE,CUDA_RUNTIME_PRIMITIVE,CUDA copy or memset runtime primitive,yes,NO_TENSOR_LIBRARY_API,PARTIAL_MATCH_ONLY_RESIDUAL_IR_REMAINS
aten_upsample_lanczos2d_aa_cpu,aten/src/ATen/native/cpu/UpSampleKernel.cpp,upsample_lanczos2d_aa_kernel_impl,pass,2,3,,NONE,2,3,resampling,NPP,nppiResize,PARTIAL_API,compatible_2d_forward_subset,NPP may cover compatible 2D forward ROI/layout/interpolation cases; it does not provide ATen's general backward operation,https://docs.nvidia.com/cuda/npp/index.html,PARTIAL_STAGES,NO_IMPLEMENTATION,no emitted launch,no,API_BACKEND_ABSENT,RAISING_BLOCKS_WHOLE_OP_RECOGNITION
aten_upsample_linear1d_backward_cpu,aten/src/ATen/native/cpu/UpSampleMoreKernel.cpp,upsample_linear1d_backward_kernel_impl,pass,1,2,memset_zero_1D_f32,PARTIAL_STAGE_ONLY,0,2,resampling,,conventional Linalg/GPU lowering,NO_DIRECT_LIBRARY_API,none,installed cuDNN does not support nearest upsampling or general 1D/3D interpolation; coordinate/backward semantics lack a defensible fixed call,,NONE,CUDA_RUNTIME_PRIMITIVE,CUDA copy or memset runtime primitive,yes,NO_TENSOR_LIBRARY_API,PARTIAL_MATCH_ONLY_RESIDUAL_IR_REMAINS
aten_upsample_linear1d_cpu,aten/src/ATen/native/cpu/UpSampleKernel.cpp,upsample_linear1d_kernel_impl,pass,1,0,,NONE,1,0,resampling,,conventional Linalg/GPU lowering,NO_DIRECT_LIBRARY_API,none,installed cuDNN does not support nearest upsampling or general 1D/3D interpolation; coordinate/backward semantics lack a defensible fixed call,,NONE,NO_IMPLEMENTATION,no emitted launch,no,NO_TENSOR_LIBRARY_API,NO_LIBRARY_MATCH_EXPECTED
aten_upsample_nearest1d_backward_cpu,aten/src/ATen/native/cpu/UpSampleMoreKernel.cpp,upsample_nearest1d_backward_kernel_impl,pass,1,2,memset_zero_1D_f32,PARTIAL_STAGE_ONLY,0,2,resampling,,conventional Linalg/GPU lowering,NO_DIRECT_LIBRARY_API,none,installed cuDNN does not support nearest upsampling or general 1D/3D interpolation; coordinate/backward semantics lack a defensible fixed call,,NONE,CUDA_RUNTIME_PRIMITIVE,CUDA copy or memset runtime primitive,yes,NO_TENSOR_LIBRARY_API,PARTIAL_MATCH_ONLY_RESIDUAL_IR_REMAINS
aten_upsample_nearest1d_cpu,aten/src/ATen/native/cpu/UpSampleKernel.cpp,upsample_nearest1d_kernel_impl,pass,1,0,,NONE,1,0,resampling,,conventional Linalg/GPU lowering,NO_DIRECT_LIBRARY_API,none,installed cuDNN does not support nearest upsampling or general 1D/3D interpolation; coordinate/backward semantics lack a defensible fixed call,,NONE,NO_IMPLEMENTATION,no emitted launch,no,NO_TENSOR_LIBRARY_API,NO_LIBRARY_MATCH_EXPECTED
aten_upsample_nearest2d,aten/src/ATen/native/UpSampleNearest2d.cpp,upsample_nearest2d,pass,1,0,,NONE,1,0,resampling,NPP,nppiResize,PARTIAL_API,compatible_2d_forward_subset,NPP may cover compatible 2D forward ROI/layout/interpolation cases; it does not provide ATen's general backward operation,https://docs.nvidia.com/cuda/npp/index.html,PARTIAL_STAGES,NO_IMPLEMENTATION,no emitted launch,no,API_BACKEND_ABSENT,COMPOSITION_REQUIRED_NOT_MATCHER_ONLY
aten_upsample_nearest2d_backward_cpu,aten/src/ATen/native/cpu/UpSampleMoreKernel.cpp,upsample_nearest2d_backward_kernel_impl,pass,1,3,memset_zero_1D_f32,PARTIAL_STAGE_ONLY,0,3,resampling,,conventional Linalg/GPU lowering,NO_DIRECT_LIBRARY_API,none,installed cuDNN does not support nearest upsampling or general 1D/3D interpolation; coordinate/backward semantics lack a defensible fixed call,,NONE,CUDA_RUNTIME_PRIMITIVE,CUDA copy or memset runtime primitive,yes,NO_TENSOR_LIBRARY_API,PARTIAL_MATCH_ONLY_RESIDUAL_IR_REMAINS
aten_upsample_nearest2d_cpu,aten/src/ATen/native/cpu/UpSampleKernel.cpp,upsample_nearest2d_kernel_impl,pass,1,0,,NONE,1,0,resampling,NPP,nppiResize,PARTIAL_API,compatible_2d_forward_subset,NPP may cover compatible 2D forward ROI/layout/interpolation cases; it does not provide ATen's general backward operation,https://docs.nvidia.com/cuda/npp/index.html,PARTIAL_STAGES,NO_IMPLEMENTATION,no emitted launch,no,API_BACKEND_ABSENT,COMPOSITION_REQUIRED_NOT_MATCHER_ONLY
aten_upsample_nearest3d_backward_cpu,aten/src/ATen/native/cpu/UpSampleMoreKernel.cpp,upsample_nearest3d_backward_kernel_impl,pass,1,4,memset_zero_1D_f32,PARTIAL_STAGE_ONLY,0,4,resampling,,conventional Linalg/GPU lowering,NO_DIRECT_LIBRARY_API,none,installed cuDNN does not support nearest upsampling or general 1D/3D interpolation; coordinate/backward semantics lack a defensible fixed call,,NONE,CUDA_RUNTIME_PRIMITIVE,CUDA copy or memset runtime primitive,yes,NO_TENSOR_LIBRARY_API,PARTIAL_MATCH_ONLY_RESIDUAL_IR_REMAINS
aten_upsample_nearest3d_cpu,aten/src/ATen/native/cpu/UpSampleKernel.cpp,upsample_nearest3d_kernel_impl,pass,1,0,,NONE,1,0,resampling,,conventional Linalg/GPU lowering,NO_DIRECT_LIBRARY_API,none,installed cuDNN does not support nearest upsampling or general 1D/3D interpolation; coordinate/backward semantics lack a defensible fixed call,,NONE,NO_IMPLEMENTATION,no emitted launch,no,NO_TENSOR_LIBRARY_API,NO_LIBRARY_MATCH_EXPECTED
aten_upsample_nearest_exact1d_backward_cpu,aten/src/ATen/native/cpu/UpSampleMoreKernel.cpp,_upsample_nearest_exact1d_backward_kernel_impl,pass,1,2,memset_zero_1D_f32,PARTIAL_STAGE_ONLY,0,2,resampling,,conventional Linalg/GPU lowering,NO_DIRECT_LIBRARY_API,none,installed cuDNN does not support nearest upsampling or general 1D/3D interpolation; coordinate/backward semantics lack a defensible fixed call,,NONE,CUDA_RUNTIME_PRIMITIVE,CUDA copy or memset runtime primitive,yes,NO_TENSOR_LIBRARY_API,PARTIAL_MATCH_ONLY_RESIDUAL_IR_REMAINS
aten_upsample_nearest_exact1d_cpu,aten/src/ATen/native/cpu/UpSampleKernel.cpp,_upsample_nearest_exact1d_kernel_impl,pass,1,0,,NONE,1,0,resampling,,conventional Linalg/GPU lowering,NO_DIRECT_LIBRARY_API,none,installed cuDNN does not support nearest upsampling or general 1D/3D interpolation; coordinate/backward semantics lack a defensible fixed call,,NONE,NO_IMPLEMENTATION,no emitted launch,no,NO_TENSOR_LIBRARY_API,NO_LIBRARY_MATCH_EXPECTED
aten_upsample_nearest_exact2d_backward_cpu,aten/src/ATen/native/cpu/UpSampleMoreKernel.cpp,_upsample_nearest_exact2d_backward_kernel_impl,pass,1,3,memset_zero_1D_f32,PARTIAL_STAGE_ONLY,0,3,resampling,,conventional Linalg/GPU lowering,NO_DIRECT_LIBRARY_API,none,installed cuDNN does not support nearest upsampling or general 1D/3D interpolation; coordinate/backward semantics lack a defensible fixed call,,NONE,CUDA_RUNTIME_PRIMITIVE,CUDA copy or memset runtime primitive,yes,NO_TENSOR_LIBRARY_API,PARTIAL_MATCH_ONLY_RESIDUAL_IR_REMAINS
aten_upsample_nearest_exact2d_cpu,aten/src/ATen/native/cpu/UpSampleKernel.cpp,_upsample_nearest_exact2d_kernel_impl,pass,1,0,,NONE,1,0,resampling,,conventional Linalg/GPU lowering,NO_DIRECT_LIBRARY_API,none,installed cuDNN does not support nearest upsampling or general 1D/3D interpolation; coordinate/backward semantics lack a defensible fixed call,,NONE,NO_IMPLEMENTATION,no emitted launch,no,NO_TENSOR_LIBRARY_API,NO_LIBRARY_MATCH_EXPECTED
aten_upsample_nearest_exact3d_backward_cpu,aten/src/ATen/native/cpu/UpSampleMoreKernel.cpp,_upsample_nearest_exact3d_backward_kernel_impl,pass,1,4,memset_zero_1D_f32,PARTIAL_STAGE_ONLY,0,4,resampling,,conventional Linalg/GPU lowering,NO_DIRECT_LIBRARY_API,none,installed cuDNN does not support nearest upsampling or general 1D/3D interpolation; coordinate/backward semantics lack a defensible fixed call,,NONE,CUDA_RUNTIME_PRIMITIVE,CUDA copy or memset runtime primitive,yes,NO_TENSOR_LIBRARY_API,PARTIAL_MATCH_ONLY_RESIDUAL_IR_REMAINS
aten_upsample_nearest_exact3d_cpu,aten/src/ATen/native/cpu/UpSampleKernel.cpp,_upsample_nearest_exact3d_kernel_impl,pass,1,0,,NONE,1,0,resampling,,conventional Linalg/GPU lowering,NO_DIRECT_LIBRARY_API,none,installed cuDNN does not support nearest upsampling or general 1D/3D interpolation; coordinate/backward semantics lack a defensible fixed call,,NONE,NO_IMPLEMENTATION,no emitted launch,no,NO_TENSOR_LIBRARY_API,NO_LIBRARY_MATCH_EXPECTED
aten_upsample_trilinear3d_backward_cpu,aten/src/ATen/native/cpu/UpSampleMoreKernel.cpp,upsample_trilinear3d_backward_kernel_impl,pass,1,4,memset_zero_1D_f32,PARTIAL_STAGE_ONLY,0,4,resampling,,conventional Linalg/GPU lowering,NO_DIRECT_LIBRARY_API,none,installed cuDNN does not support nearest upsampling or general 1D/3D interpolation; coordinate/backward semantics lack a defensible fixed call,,NONE,CUDA_RUNTIME_PRIMITIVE,CUDA copy or memset runtime primitive,yes,NO_TENSOR_LIBRARY_API,PARTIAL_MATCH_ONLY_RESIDUAL_IR_REMAINS
aten_upsample_trilinear3d_cpu,aten/src/ATen/native/cpu/UpSampleKernel.cpp,upsample_trilinear3d_kernel_impl,pass,1,0,,NONE,1,0,resampling,,conventional Linalg/GPU lowering,NO_DIRECT_LIBRARY_API,none,installed cuDNN does not support nearest upsampling or general 1D/3D interpolation; coordinate/backward semantics lack a defensible fixed call,,NONE,NO_IMPLEMENTATION,no emitted launch,no,NO_TENSOR_LIBRARY_API,NO_LIBRARY_MATCH_EXPECTED
aten_vector_norm_out_cpu,aten/src/ATen/native/LinearAlgebra.cpp,linalg_vector_norm_out,pass,3,0,"cutensorUnary_sqrt_f32,memset_zero_1D_f32",PARTIAL_STAGE_ONLY,1,0,reduction,NPP,signal statistics/norm APIs,FULL_FIXED_API,whole,"NPP exposes mean, standard deviation, norm, dot, min/max, and sum operations",https://docs.nvidia.com/cuda/npp/index.html,SINGLE_FIXED_CALL,LIBRARY_API_COMPOSITION,public vendor API or vendor operation graph; CUDA copy or memset runtime primitive,yes,API_BACKEND_ABSENT,PARTIAL_MATCH_ONLY_RESIDUAL_IR_REMAINS
aten_weight_norm_backward_cpu,aten/src/ATen/native/cpu/WeightNormKernel.cpp,weight_norm_backward_kernel,pass,2,1,cublasSdot,PARTIAL_STAGE_ONLY,1,1,normalization,cuDNN,NormalizationForward/Backward graph,FULL_GENERIC_API,whole,cuDNN normalization and graph pointwise/reduction nodes cover the operation,https://docs.nvidia.com/deeplearning/cudnn/latest/operations/operations.html,MULTI_NODE_LIBRARY_GRAPH,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,GENERAL_GRAPH_BACKEND_ABSENT,PARTIAL_MATCH_ONLY_RESIDUAL_IR_REMAINS
aten_weight_norm_cpu,aten/src/ATen/native/cpu/WeightNormKernel.cpp,weight_norm_kernel,pass,2,1,,NONE,2,1,normalization,cuDNN,NormalizationForward/Backward graph,FULL_GENERIC_API,whole,cuDNN normalization and graph pointwise/reduction nodes cover the operation,https://docs.nvidia.com/deeplearning/cudnn/latest/operations/operations.html,MULTI_NODE_LIBRARY_GRAPH,NO_IMPLEMENTATION,no emitted launch,no,GENERAL_GRAPH_BACKEND_ABSENT,RAISING_BLOCKS_WHOLE_OP_RECOGNITION
aten_weight_to_int4pack_cpu,aten/src/ATen/native/cpu/int4mm_kernel.cpp,weight_to_int4pack_kernel,pass,0,2,,NONE,0,2,compound_or_specialized,,none identified,NO_DIRECT_LIBRARY_API,none,no semantically equivalent public NVIDIA tensor-library operation identified,,NONE,NO_IMPLEMENTATION,no emitted launch,no,NO_TENSOR_LIBRARY_API,RAISING_BLOCKS_WHOLE_OP_RECOGNITION
aten_where_cpu,aten/src/ATen/native/cpu/TensorCompareKernel.cpp,where_kernel_impl,pass,1,0,,NONE,1,0,indexed_data_movement,CUB,DeviceSelect/sort building blocks,PARTIAL_API,selection_or_sort_stage,CUB does not expose a complete arbitrary gather/scatter tensor call,https://nvidia.github.io/cccl/cub/api/device.html,PARTIAL_STAGES,NO_IMPLEMENTATION,no emitted launch,no,API_BACKEND_ABSENT,COMPOSITION_REQUIRED_NOT_MATCHER_ONLY
aten_xlog1py,aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,xlog1py_kernel,pass,1,0,,NONE,1,0,pointwise_reduction_formula,cuDNN,pointwise and reduction operation graph,FULL_GENERIC_API,whole,the complete formula can be assembled from documented cuDNN graph nodes,https://docs.nvidia.com/deeplearning/cudnn/latest/operations/operations.html,MULTI_NODE_LIBRARY_GRAPH,NO_IMPLEMENTATION,no emitted launch,no,GENERAL_GRAPH_BACKEND_ABSENT,BACKEND_AND_MATCHER_GAP
aten_xlogy,aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,xlogy_kernel,pass,1,0,,NONE,1,0,pointwise_reduction_formula,cuDNN,pointwise and reduction operation graph,FULL_GENERIC_API,whole,the complete formula can be assembled from documented cuDNN graph nodes,https://docs.nvidia.com/deeplearning/cudnn/latest/operations/operations.html,MULTI_NODE_LIBRARY_GRAPH,NO_IMPLEMENTATION,no emitted launch,no,GENERAL_GRAPH_BACKEND_ABSENT,BACKEND_AND_MATCHER_GAP
